poet,title,dynasty,poem_raw,text,polarity,pseudo_label,pseudo_label_zh,top_score,score_anger,score_criticize,score_ease,score_faith,score_fear,score_guilt,score_joy,score_like,score_misgive,score_miss,score_peculiar,score_praise,score_sorrow,score_vexed,score_wish
王安石,载酒,宋,载酒欲寻江上舟|出门无路水交流|黄昏独倚春风立|看却花开触地愁,载酒欲寻江上舟出门无路水交流黄昏独倚春风立看却花开触地愁,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
黄庭坚,病起荆江亭即事十首,宋,闭门觅句陈无己|对客挥毫秦少游|正字不知温饱未|西风吹泪古藤州,闭门觅句陈无己对客挥毫秦少游正字不知温饱未西风吹泪古藤州,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.10384909807107472,0.0,0.0
李流谦,挽秦国夫人,宋,鸾衿荣翠栝|璇魄媚方流|庆袭高华出|贤供窈窕求,鸾衿荣翠栝璇魄媚方流庆袭高华出贤供窈窕求,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
韦庄,残花,唐,江头沈醉泥斜晖|却向花前恸哭归|惆怅一年春又去|碧云芳草两依依,江头沈醉泥斜晖却向花前恸哭归惆怅一年春又去碧云芳草两依依,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.10384909807107472,0.11583465265113833,0.0
杜牧,伤猿,唐,独折南园一朵梅|重寻幽坎已生苔|无端晚吹惊高树|似袅长枝欲下来,独折南园一朵梅重寻幽坎已生苔无端晚吹惊高树似袅长枝欲下来,Implicit Negative,criticize,批判指责,0.08885849940067135,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
刘过,挽张魏公,宋,背水未成韩信阵|明星已陨武侯军|平生一点不平气|化作祝融峰上云,背水未成韩信阵明星已陨武侯军平生一点不平气化作祝融峰上云,Implicit Negative,anger,愤怒不平,0.15084420062289414,0.15084420062289414,0.0,0.0,0.13347832467375914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
邓云霄,分水塘书怀二首,明,两水将分贮一塘|潆回惜别恨偏长|临流欲寄征人泪|南浦阳关各渺茫,两水将分贮一塘潆回惜别恨偏长临流欲寄征人泪南浦阳关各渺茫,Implicit Negative,sorrow,悲伤哀痛,0.31154729421322414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31154729421322414,0.0,0.0
欧阳修,枨子,宋,嘉树团团俯可攀|压枝秋实渐斓斑|朱栏碧瓦清霜晓|粲粲繁星绿叶间,嘉树团团俯可攀压枝秋实渐斓斑朱栏碧瓦清霜晓粲粲繁星绿叶间,Implicit Positive,like,喜爱欣赏,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
牟巘,贾节庵冒夏暑越修涂过我苕霅情谊甚厚令闻古式无思大节不可复见而骨肉消息访问难真相对殆感慨不能为怀青灯夜语诵少陵夜阑更秉烛相对如梦寐之句意甚惘然其归也儿曹以此为韵赋诗道别余亦作焉衰老拙恶姑写我怀且以卜后期云尔,宋,一朝忽在眼|喜极生悲酸|老泪如撒菽|泪尽气亦阑,一朝忽在眼喜极生悲酸老泪如撒菽泪尽气亦阑,Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.20769819614214943,0.0,0.0
韦应物,登楼,唐,兹楼日登眺|流岁暗蹉跎|坐厌淮南守|秋山红树多,兹楼日登眺流岁暗蹉跎坐厌淮南守秋山红树多,Implicit Negative,criticize,批判指责,0.08885849940067135,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
苏颂,次韵和丹阳裴如晦学士寄示与蔡子直陈述古唱酬五篇,宋,当年二邑弦歌洽|所幸诸生簦蹻随|此日毗陵流美化|风流应似赞皇时,当年二邑弦歌洽所幸诸生簦蹻随此日毗陵流美化风流应似赞皇时,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
何景明,过先墓,明,愁摧断柳柳还稀|泪洒残花花更飞|一寸未忘游子线|万年难觅老莱衣,愁摧断柳柳还稀泪洒残花花更飞一寸未忘游子线万年难觅老莱衣,Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
蔡襄,题共乐亭,宋,层峦高与赤霄通|节岁欢娱众庶同|庭有美音非独乐|会当炎暑自多风,层峦高与赤霄通节岁欢娱众庶同庭有美音非独乐会当炎暑自多风,Positive,joy,欢乐喜悦,0.32983716845808575,0.0,0.0,0.0,0.0,0.0,0.0,0.32983716845808575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
释函可,入山杂咏二十首,明,一饱欣欣乐有馀|主人犹我我犹渠|翻思二十年前事|翠幙华堂是客居,一饱欣欣乐有馀主人犹我我犹渠翻思二十年前事翠幙华堂是客居,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
邵雍,寄亳州秦伯镇兵部,宋,三川地正得中阳|气入奇葩亦自王|善识好花人不远|好花无恡十分芳,三川地正得中阳气入奇葩亦自王善识好花人不远好花无恡十分芳,Implicit Positive,like,喜爱欣赏,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
汪元量,湖州歌九十八首,宋,九重蕡烛照帘栊|三殿乘舆去贺冬|金面垂慈多喜色|史官书瑞奏年丰,九重蕡烛照帘栊三殿乘舆去贺冬金面垂慈多喜色史官书瑞奏年丰,Positive,joy,欢乐喜悦,0.21989144563872381,0.0,0.0,0.0,0.0,0.0,0.0,0.21989144563872381,0.11350001355835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
清世祖福临,圣母皇太后万寿诗,淸,璇宫晓色丽新晴|庆祝无疆进寿觥|乐事喜同春日永|昌期常际泰阶平,璇宫晓色丽新晴庆祝无疆进寿觥乐事喜同春日永昌期常际泰阶平,Positive,joy,欢乐喜悦,0.43978289127744763,0.0,0.0,0.0,0.0,0.0,0.0,0.43978289127744763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
元好问,辛亥寒食,元,寒食年年好|今年迥不同|秋千与花影|并在月明中,寒食年年好今年迥不同秋千与花影并在月明中,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
文天祥,发高沙,宋,晓发高沙卧一航|平沙漠漠水茫茫|舟人为指荒烟岸|南北今年几战场,晓发高沙卧一航平沙漠漠水茫茫舟人为指荒烟岸南北今年几战场,Implicit Negative,sorrow,悲伤哀痛,0.41539639228429887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41539639228429887,0.0,0.0
周文璞,寿星寺闻子规二首,宋,莫向空山恼病僧|暮云台殿异乡人|多时不识巴江路|守著浓花哭过春,莫向空山恼病僧暮云台殿异乡人多时不识巴江路守著浓花哭过春,Implicit Negative,criticize,批判指责,0.08885849940067135,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
白居易,画木莲花图寄元郎中,唐,花房腻似红莲朵|艳色鲜如紫牡丹|唯有诗人能解爱|丹青写出与君看,花房腻似红莲朵艳色鲜如紫牡丹唯有诗人能解爱丹青写出与君看,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
杨万里,晚登浄远亭二首,宋,重阳才过便新寒|去岁如今暑尚残|云外雁来元不觉|一声唤我举头看,重阳才过便新寒去岁如今暑尚残云外雁来元不觉一声唤我举头看,Neutral,miss,思念怀念,0.15561139140249397,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15561139140249397,0.0,0.08453283499486222,0.0,0.0,0.0
杨万里,赠相士蓑衣道人杜需二首,宋,与子生疎有底仇|谈间容易说封侯|病身更遣冰山倚|野鹤孤云也替愁,与子生疎有底仇谈间容易说封侯病身更遣冰山倚野鹤孤云也替愁,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.11583465265113833,0.0
杨万里,忧患感叹二首,宋,老去情怀已不胜|愁边灾患更相仍|胸中莫著伤心事|东处销时西处生,老去情怀已不胜愁边灾患更相仍胸中莫著伤心事东处销时西处生,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.0,0.13145215979284927,0.0,0.0,0.17458343004804494,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.20769819614214943,0.11583465265113833,0.0
陈尧佐,潮阳作,宋,静院莺啼竹|幽阑蝶在花|登临转惆怅|斜日两三家,静院莺啼竹幽阑蝶在花登临转惆怅斜日两三家,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.11583465265113833,0.0
黄枚,曹仁宪谨荣寿五言截句,淸,高秋逢诞降|晚节庆嘉誉|共祝黄华酒|登堂颂九如,高秋逢诞降晚节庆嘉誉共祝黄华酒登堂颂九如,Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
白居易,和杨六尚书喜两弟汉公转吴兴鲁士赐章服命宾开宴用庆恩荣赋长句见示,唐,华筵贺客日纷纷|剑外欢娱洛下闻|朱绂宠光新照地|彤襜喜气远凌云,华筵贺客日纷纷剑外欢娱洛下闻朱绂宠光新照地彤襜喜气远凌云,Positive,joy,欢乐喜悦,0.43978289127744763,0.0,0.0,0.0,0.0,0.0,0.0,0.43978289127744763,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
刘克庄,湘潭道中即事二首,宋,败絮龙钟拥病身|十分寒事在湘滨|若非野店黏官历|不记今朝是立春,败絮龙钟拥病身十分寒事在湘滨若非野店黏官历不记今朝是立春,Implicit Negative,criticize,批判指责,0.08885849940067135,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
谭律,秋夜闻鹃,明,霜满头颅月满衣|数声啼血上花枝|长安路上多行客|莫向愁中怨未归,霜满头颅月满衣数声啼血上花枝长安路上多行客莫向愁中怨未归,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
白玉蟾,凤箫阁翫月,宋,画阁岿然百尺危|吹来花片点春衣|黄昏璧月溪心浴|白昼银盘水面飞,画阁岿然百尺危吹来花片点春衣黄昏璧月溪心浴白昼银盘水面飞,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
欧阳修,滑州归鴈亭,宋,长河终岁足悲风|亭古台荒半倚空|惟有鴈归时最早|柳含微绿杏粘红,长河终岁足悲风亭古台荒半倚空惟有鴈归时最早柳含微绿杏粘红,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
苏轼,淮上早发,宋,澹月倾云晓角哀|小风吹水碧鳞开|此生定向江湖老|默数淮中十往来,澹月倾云晓角哀小风吹水碧鳞开此生定向江湖老默数淮中十往来,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20769819614214943,0.0,0.0
辛弃疾,游武夷作棹歌呈晦翁十首,宋,行尽桑麻九曲天|更寻佳处可留连|如今归棹如掤箭|不似来时上水船,行尽桑麻九曲天更寻佳处可留连如今归棹如掤箭不似来时上水船,Neutral,miss,思念怀念,0.15561139140249397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.15561139140249397,0.0,0.0,0.0,0.0,0.0
元好问,台山杂吟,元,山云吞吐翠微中|淡绿深青一万重|此景只应天上有|岂知身在妙高峰,山云吞吐翠微中淡绿深青一万重此景只应天上有岂知身在妙高峰,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
黄庭坚,鄂州南楼书事四首,宋,武昌参佐幕中画|我亦来追六月凉|老子平生殊不浅|诸君少住对胡床,武昌参佐幕中画我亦来追六月凉老子平生殊不浅诸君少住对胡床,Neutral,faith,坚定信念,0.13347832467375914,0.0,0.08885849940067135,0.0,0.13347832467375914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
白玉蟾,伤春词寄紫元,宋,幽人何事苦伤春|春雨无端愁杀人|不但幽人独愁怨|江头多少柳眉颦,幽人何事苦伤春春雨无端愁杀人不但幽人独愁怨江头多少柳眉颦,Implicit Negative,criticize,批判指责,0.26657549820201404,0.0,0.26657549820201404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.23166930530227667,0.0
刘克庄,戊午上巳谒何恭人坟三绝,宋,华堂不洎千钟养|荒垄空遗四尺封|愁绝狐狸潭畔路|不知更扫几番松,华堂不洎千钟养荒垄空遗四尺封愁绝狐狸潭畔路不知更扫几番松,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11583465265113833,0.0
李邺嗣,口占呈全完白四首,淸,一盂佳豆一编诗|两物相当请易之|若说尝来风味好|杲堂犹自略便宜,一盂佳豆一编诗两物相当请易之若说尝来风味好杲堂犹自略便宜,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
张耒,正月十八日四首,宋,山下书生业读书|荻篱葛蔓避人居|最怜无奈穷耽酒|时遣羸童致一壶,山下书生业读书荻篱葛蔓避人居最怜无奈穷耽酒时遣羸童致一壶,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
元稹,寻西明寺僧不在,唐,春来日日到西林|飞锡经行不可寻|莲池旧是无波水|莫逐狂风起浪心,春来日日到西林飞锡经行不可寻莲池旧是无波水莫逐狂风起浪心,Neutral,faith,坚定信念,0.13347832467375914,0.0,0.0,0.0,0.13347832467375914,0.11844210499474328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
韦庄,离筵诉酒,唐,感君情重惜分离|送我殷勤酒满卮|不是不能判酩酊|却忧前路酒醒时,感君情重惜分离送我殷勤酒满卮不是不能判酩酊却忧前路酒醒时,Implicit Negative,misgive,忧虑疑惑,0.1729696904450771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.1729696904450771,0.0,0.0,0.08453283499486222,0.10384909807107472,0.11583465265113833,0.0
陆游,园中绝句二首,宋,溪北溪南飞白鸥|夕阳明处见渔舟|凭谁为剪机中素|画取天涯一片秋,溪北溪南飞白鸥夕阳明处见渔舟凭谁为剪机中素画取天涯一片秋,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
曾巩,离齐州后五首,宋,文犀剡剡穿林笋|翠靥田田出水荷|正是西亭销暑日|却将离恨寄烟波,文犀剡剡穿林笋翠靥田田出水荷正是西亭销暑日却将离恨寄烟波,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
范成大,于潜,宋,邑居官寺两凄清|晚市都无菜可羹|何处直能令鬼怕|祗今犹自有人行,邑居官寺两凄清晚市都无菜可羹何处直能令鬼怕祗今犹自有人行,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10384909807107472,0.0,0.0
元稹,红荆,唐,庭中栽得红荆树|十月花开不待春|直到孩提尽惊怪|一家同是北来人,庭中栽得红荆树十月花开不待春直到孩提尽惊怪一家同是北来人,Neutral,peculiar,惊奇感叹,0.17070727966372012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17070727966372012,0.0,0.0,0.0,0.0
陈与义,梅花,宋,高花玉质照穷臈|破雪数枝春已多|一时倾倒东风意|桃李争春奈晚何,高花玉质照穷臈破雪数枝春已多一时倾倒东风意桃李争春奈晚何,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
李鍇,送别周西穆南归武林四截句,淸,踏歌争唱白铜鞮|衰柳寒乌落日低|古瑟无人听悲怨|雪深疲马度青齐,踏歌争唱白铜鞮衰柳寒乌落日低古瑟无人听悲怨雪深疲马度青齐,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20769819614214943,0.0,0.0
苏轼,皇太妃阁五首,宋,玉盆沉李滟清泉|金鸭嘘空袅细烟|自有梧楸障畏日|仍欣麦黍报丰年,玉盆沉李滟清泉金鸭嘘空袅细烟自有梧楸障畏日仍欣麦黍报丰年,Positive,joy,欢乐喜悦,0.10994572281936191,0.0,0.0,0.0,0.0,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
杨万里,晚日二首,宋,贪看波日弄船窗|奇观人间不作双|忽被竹阴偷捲去|只馀一面拨醅釭,贪看波日弄船窗奇观人间不作双忽被竹阴偷捲去只馀一面拨醅釭,Implicit Positive,praise,称颂赞美,0.08453283499486222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
范成大,州桥,宋,州桥南北是天街|父老年年等驾回|忍泪失声询使者|几时真有六军来,州桥南北是天街父老年年等驾回忍泪失声询使者几时真有六军来,Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.20769819614214943,0.0,0.0
苏轼,参寥惠杨梅,宋,新居未换一根椽|只有杨梅不直钱|莫共金家斗甘苦|参寥不是老婆禅,新居未换一根椽只有杨梅不直钱莫共金家斗甘苦参寥不是老婆禅,Neutral,misgive,忧虑疑惑,0.1729696904450771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1729696904450771,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
罗隐,泪,唐,逼脸横颐咽复匀|也曾谗毁也伤神|自从鲁国潸然后|不是奸人即妇人,逼脸横颐咽复匀也曾谗毁也伤神自从鲁国潸然后不是奸人即妇人,Implicit Negative,sorrow,悲伤哀痛,0.20769819614214943,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.1729696904450771,0.0,0.0,0.0,0.20769819614214943,0.0,0.0
曹组,夹竹桃花,宋,晓栏红翠凈交阴|风触芳葩笑不任|既有柔情慕高节|即宜同抱岁寒心,晓栏红翠凈交阴风触芳葩笑不任既有柔情慕高节即宜同抱岁寒心,Implicit Positive,like,喜爱欣赏,0.11350001355835748,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.11350001355835748,0.0,0.0,0.0,0.08453283499486222,0.10384909807107472,0.0,0.0
薛青萍,湘西事变纪实四首选二,近现代,沿途老幼各相携|滚滚尘头马乱啼|劫火燎原风满地|不堪流泪话湘西,沿途老幼各相携滚滚尘头马乱啼劫火燎原风满地不堪流泪话湘西,Implicit Negative,sorrow,悲伤哀痛,0.10384909807107472,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.10384909807107472,0.0,0.0
朱淑真,秋夜牵情三首,宋,闲闷闲愁百病生|有情终不似无情|风流意思镌磨尽|离别肝肠铸写成,闲闷闲愁百病生有情终不似无情风流意思镌磨尽离别肝肠铸写成,Negative,vexed,烦恼苦闷,0.347503957953415,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.10384909807107472,0.347503957953415,0.0
刘克庄,熊主簿示梅花十绝诗至梅花已过因观海棠辄次其韵,宋,万蘂千葩染似红|停杯无语恨东风|薄寒且为花愁恼|何况开时值雨中,万蘂千葩染似红停杯无语恨东风薄寒且为花愁恼何况开时值雨中,Implicit Negative,vexed,烦恼苦闷,0.11583465265113833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08453283499486222,0.10384909807107472,0.11583465265113833,0.0
梅尧臣,送刘纠曹,宋,溪边前日君辞我|江上今朝我送君|自去芦洲寄消息|故人犹在武昌军,溪边前日君辞我江上今朝我送君自去芦洲寄消息故人犹在武昌军,Implicit Negative,miss,思念怀念,0.15561139140249397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15561139140249397,0.0,0.0,0.0,0.0,0.0
陈师道,梅花七绝,宋,数点深藏碧玉枝|翠峰十二拥瑶姬|凭君说与凡桃李|彻骨清寒不解肥,数点深藏碧玉枝翠峰十二拥瑶姬凭君说与凡桃李彻骨清寒不解肥,Implicit Positive,praise,称颂赞美,0.16906566998972444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906566998972444,0.0,0.0,0.0
夏完淳,绝句口号八首勿以风雅观,明,江上花飞隐钓船|羊裘百结竟谁怜|一人亡命无张俭|三户虚声有项燕,江上花飞隐钓船羊裘百结竟谁怜一人亡命无张俭三户虚声有项燕,Implicit Negative,criticize,批判指责,0.08885849940067135,0.0,0.08885849940067135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
张侃,偶书二绝,宋,久知鳬短鹤长语|谁赋花荣竹脆诗|物理无穷难测识|且倾美酒乐天时,久知鳬短鹤长语谁赋花荣竹脆诗物理无穷难测识且倾美酒乐天时,Implicit Positive,faith,坚定信念,0.13347832467375914,0.0,0.0,0.13145215979284927,0.13347832467375914,0.0,0.0,0.10994572281936191,0.0,0.0,0.0,0.0,0.08453283499486222,0.0,0.0,0.0
